OLD_URL,NEW_LOCAL_PATH,CATEGORY,DESCRIPTION
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Abdominoplasty.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Abdominoplasty.jpg.webp,surgical,Abdominoplasty
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Arm-Lift.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Arm-Lift.jpg.webp,surgical,Arm Lift
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Breast-Aug.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Breast-Aug.jpg.webp,surgical,Breast Augmentation
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Breast-Reduction.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Breast-Reduction.jpg.webp,surgical,Breast Reduction
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Fat-Transfer.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Fat-Transfer.jpg.webp,surgical,Fat Transfer
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Gynaecomastia.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Gynaecomastia.jpg.webp,surgical,Gynaecomastia
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Laser-Vaginal-REj.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Laser-Vaginal-REj.jpg.webp,surgical,Laser Vaginal Rejuvenation
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Liposuction.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Liposuction.jpg.webp,surgical,Liposuction
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Non-surgical-blepharoplast.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Non-surgical-blepharoplast.jpg.webp,surgical,Non-surgical Blepharoplasty
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Rhinoplasty.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Rhinoplasty.jpg.webp,surgical,Rhinoplasty
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Thigh-lift.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Thigh-lift.jpg.webp,surgical,Thigh Lift
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Upper-Lower-Blepharoplasty.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Upper-Lower-Blepharoplasty.jpg.webp,surgical,Upper Lower Blepharoplasty
# Technology/Equipment Images  
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Morpheus8Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Morpheus8Machine-scaled.jpg.webp,technology,Morpheus8 Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Emsculpt-Neo-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Emsculpt-Neo-Machine-scaled.jpg.webp,technology,Emsculpt Neo Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Focus-Dual-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Focus-Dual-Machine-scaled.jpg.webp,technology,Focus Dual Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/HarmonyXL-Pro-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/HarmonyXL-Pro-Machine-scaled.jpg.webp,technology,Harmony XL Pro Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Mychway-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Mychway-Machine-scaled.jpg.webp,technology,Mychway Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Pixel-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Pixel-Machine-scaled.jpg.webp,technology,Pixel Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/SkinPen-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/SkinPen-Machine-scaled.jpg.webp,technology,SkinPen Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Ultherapy-Machine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Ultherapy-Machine-scaled.jpg.webp,technology,Ultherapy Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/08/Fotona4DMachine-scaled.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/08/Fotona4DMachine-scaled.jpg.webp,technology,Fotona 4D Machine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Dermapen-Machine.jpg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Dermapen-Machine.jpg.webp,technology,Dermapen Machine
# Condition Images
# Body Conditions
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Gynecomastia.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Gynecomastia.jpg.webp,condition,Gynecomastia
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Loose-Skin-and-stretch-marks.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Loose-Skin-and-stretch-marks.jpg.webp,condition,Loose Skin and Stretch Marks
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Stubborn-Fat.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Stubborn-Fat.jpg.webp,condition,Stubborn Fat
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Large-Pores.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Large-Pores.jpg.webp,condition,Large Pores
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Sweating.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Sweating.jpg.webp,condition,Sweating
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Tattoo-Removal.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Tattoo-Removal.jpg.webp,condition,Tattoo Removal
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Hair-Loss.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Hair-Loss.jpg.webp,condition,Hair Loss
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Knee-Treatment.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Knee-Treatment.jpg.webp,condition,Knee Treatment
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Laser-Hair-Removal.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Laser-Hair-Removal.jpg.webp,condition,Laser Hair Removal Condition
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Snoring.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Snoring.jpg.webp,condition,Snoring
# Facial Conditions
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Uneven-Skin-Tone.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Uneven-Skin-Tone.jpg.webp,condition,Uneven Skin Tone
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Under-Eye-Concerns.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Under-Eye-Concerns.jpg.webp,condition,Under Eye Concerns
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Tired-Eyes.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Tired-Eyes.jpg.webp,condition,Tired Eyes
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Sun-Damage.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Sun-Damage.jpg.webp,condition,Sun Damage
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Scarring.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Scarring.jpg.webp,condition,Scarring
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Poor-Skin-Quality.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Poor-Skin-Quality.jpg.webp,condition,Poor Skin Quality
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Poor-Jaw-Definition-1.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Poor-Jaw-Definition-1.jpg.webp,condition,Poor Jaw Definition
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Pigmentation.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Pigmentation.jpg.webp,condition,Pigmentation
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Neck-Concerns.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Neck-Concerns.jpg.webp,condition,Neck Concerns
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Loss-of-Volume.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Loss-of-Volume.jpg.webp,condition,Loss of Volume
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Lines-and-wrinkles.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Lines-and-wrinkles.jpg.webp,condition,Lines and Wrinkles
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Lip-Concerns.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Lip-Concerns.jpg.webp,condition,Lip Concerns
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Facial-Asymmetry.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Facial-Asymmetry.jpg.webp,condition,Facial Asymmetry
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Dull-Dehydrated-Skin.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Dull-Dehydrated-Skin.jpg.webp,condition,Dull Dehydrated Skin
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Blemish-and-Breakouts.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Blemish-and-Breakouts.jpg.webp,condition,Blemish and Breakouts
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Age-Spots.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Age-Spots.jpg.webp,condition,Age Spots
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Acne.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Acne.jpg.webp,condition,Acne
# Wellness & Infusion Images
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Anti-aging.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Anti-aging.jpg.webp,wellness,Anti-aging
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Energy-Boost.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Energy-Boost.jpg.webp,wellness,Energy Boost
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Exercise-Recovery.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Exercise-Recovery.jpg.webp,wellness,Exercise Recovery
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Fat-Loss.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Fat-Loss.jpg.webp,wellness,Fat Loss
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Immunity-Boost.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Immunity-Boost.jpg.webp,wellness,Immunity Boost
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Regenerative-Medicine.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Regenerative-Medicine.jpg.webp,wellness,Regenerative Medicine
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Sleep-Stress.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Sleep-Stress.jpg.webp,wellness,Sleep Stress
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Vitamin-Replacement.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Vitamin-Replacement.jpg.webp,wellness,Vitamin Replacement
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2023/01/Wellness-Concerns.jpg.webp,/wp-content/webp-express/webp-images/uploads/2023/01/Wellness-Concerns.jpg.webp,wellness,Wellness Concerns
# Clinic Interior & Ambiance
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Clinic-scaled.jpeg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Clinic-scaled.jpeg.webp,clinic,Clinic Interior
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2022/10/Reception-scaled.jpeg.webp,/wp-content/webp-express/webp-images/uploads/2022/10/Reception-scaled.jpeg.webp,clinic,Reception
# Badges & Certifications
https://tempusbelgravia.co.uk/wp-content/webp-express/webp-images/uploads/2024/07/1-CQC-Regulated-by-WHITE-135px.jpg.webp,/wp-content/webp-express/webp-images/uploads/2024/07/1-CQC-Regulated-by-WHITE-135px.jpg.webp,badge,CQC Regulated
https://tempusbelgravia.co.uk/wp-content/uploads/2023/04/google-reviews-2.png,/wp-content/uploads/2023/04/google-reviews-2.png,badge,Google Reviews
https://tempusbelgravia.co.uk/wp-content/uploads/2022/09/verified.png,/wp-content/uploads/2022/09/verified.png,badge,Verified
